	location_id	location_name
1279	203838	Botro ai Marmi, Campiglia Marittima, Campigliese, Livorno Province, Tuscany, Italy
1311	157781	Ekremseter Olivine Deposit, Almklovdalen, Vanylven, Møre og Romsdal, Norway
1322	617	La Pêche, Les Collines-de-l'Outaouais RCM, Outaouais, Québec, Canada
1329	258283	Clark Hill prospect, East Hampton, Middlesex Co., Connecticut, USA
1337	257727	Scalittas, Acquaresi Mine, Iglesias, Carbonia-Iglesias Province, Sardinia, Italy
1390	49578	Boaco, Boaco Department, Nicaragua
1401	121074	König Salomo Mine, Clausnitz, Clausnitz - Sayda mining district, Saxony, Germany
1403	33150	Cuchillo Negro District, Sierra Cuchillo, Sierra Co., New Mexico, USA
1407	145659	Gusher Knob, Ingalls Township, Avery Co., North Carolina, USA
1430	8261	Meßbach Quarry, Meßbach, Plauen, Vogtland, Saxony, Germany
1442	179935	Stuhlwald, Böckstein, Gastein valley, Hohe Tauern, Salzburg, Austria
1443	244028	Unnamed phosphate workings, San Roque, Bayawan City, Negros Island, Negros Oriental Province, Negros Island Region, Visayas, Philippines
1447	55618	San Rafael Mine, Melgar Province, Puno, Peru
1452	133451	Arnprior area, Renfrew Co., Ontario, Canada
1458	57500	Lindau, Raabs an der Thaya, Waldviertel, Lower Austria, Austria
1491	58184	Badersdorf, Oberwart, Burgenland, Austria
1500	257794	Daylesford, Hepburn Shire, Victoria, Australia
1511	108984	Lynchburg, Campbell Co., Virginia, USA
1526	256473	Mammoth, Tintic District, East Tintic Mts, Juab Co., Utah, USA
1538	158190	High Tatra Mts, Lesser Poland Voivodeship, Poland
1558	50823	Kaibab Trail, Grand Canyon, Coconino Co., Arizona, USA
1570	125468	Rubyvale Fossicking area, Anakie, Central Highlands Region, Queensland, Australia
1579	257799	Gengma Co., Lincang, Yunnan, China
1580	203308	Erzengel Michael Mine, Mohorn, Wilsdruff, Sächsische Schweiz-Osterzgebirge, Saxony, Germany
1591	252475	Fingerlos quarry, Mauterndorf quarries, Mauterndorf, Taurach valley, Lungau, Salzburg, Austria
1601	257806	Namaacha, Maputo Province, Mozambique
1605	16826	Neue Haardt Mine, Weidenau, Siegen, Siegerland, North Rhine-Westphalia, Germany
1621	256631	Gneiss quarry, Messern, Irnfritz-Messern, Waldviertel, Lower Austria, Austria
1628	133760	Ceresio Valley, Varese Province, Lombardy, Italy
1633	187014	Pejão Mines, Pedorido, Castelo de Paiva, Aveiro, Portugal
1636	10892	Eldorado Mining & Refining Ltd. mines, Beaverlodge Lake area, Saskatchewan, Canada
1643	258279	Interstate 84 interchange 26, Cheshire, New Haven Co., Connecticut, USA
1649	88744	Hope prospect, Lead Mountain [2], Barstow, Barstow District, San Bernardino Co., California, USA
1651	256684	Dundas Quarry, West Flamborough Township, Wentworth Co., Ontario, Canada
1680	68316	Nagy-kő, Bárna, Karancs-Medves Mts, Nógrád County, Hungary
1711	15117	Louisenglück Mine, Niederhonnefeld, Neuwied, Rhineland-Palatinate, Germany
1724	47914	Four Peaks area, Four Peaks Wilderness area, Four Peaks District, Mazatzal Mts, Gila Co., Arizona, USA
1740	31561	Gallinas Mts, Red Cloud District, Lincoln Co., New Mexico, USA
1752	33376	Isla de la Juventud, Isla de la Juventud special municipality, Cuba
1761	248687	Grande Morena, Gambarie, Santo Stefano in Aspromonte, Aspromonte Massif, Reggio Calabria metropolitan city, Calabria, Italy
1762	39792	Santa Fe Mine, Santa Fe District, Gabbs Valley Range, Mineral Co., Nevada, USA
1768	6099	Jackson tin mines, Jackson, Carroll Co., New Hampshire, USA
1770	56193	Grass Valley Chrome Mine, Mokopane, Mogalakwena, Waterberg District, Limpopo, South Africa
1774	56201	Groenfontein, Zaaiplaats tin field, Mokopane, Mogalakwena, Waterberg District, Limpopo, South Africa
1775	56202	Groenvlei, Zaaiplaats tin field, Mokopane, Mogalakwena, Waterberg District, Limpopo, South Africa
1782	27539	Myrick Spring occurrence, Myrick Spring, Granite Mts [3], San Bernardino Co., California, USA
1793	2985	Seabank Villa, Isle of Mull, Argyll and Bute, Scotland, UK
1797	19374	Ranwick Mine, Peever Township, Algoma District, Ontario, Canada
1802	195517	Bacharnsdorf, Rossatz-Arnsdorf, Wachau, Lower Austria, Austria
1809	239467	Marx-Semmler adit, Niederschlema, Bad Schlema, Erzgebirge District, Saxony, Germany
1821	256989	Sanpo beach, Aogashima, Izu Archipelago, Tokyo, Japan
1822	256990	Ikenosawa fumaroles, Maruyama, Ikenosawa caldera, Aogashima, Izu Archipelago, Tokyo, Japan
1839	31744	Semnan County, Semnan, Iran
1852	56346	Klein Xamchap, ZF Mgcawu District, Northern Cape, South Africa
1862	19496	Perry Mine, Huntingdon Township, Madoc Area, Hastings Co., Ontario, Canada
1866	31797	Diabase quarries, Hirzenhain, Wetteraukreis, Hesse, Germany
1867	203830	Ruhengeri Province, Northern Province, Rwanda
1871	244798	Schmalkalden, Thuringia, Germany
1873	72770	Seulbitz, Schwarzenbach an der Saale, Münchberg Metamorphic complex, Franconia, Bavaria, Germany
1882	253794	Mocuba District, Alto Ligonha District, Zambezia Province, Mozambique
1886	56408	Bokvasmaak, Kakamas, ZF Mgcawu District, Northern Cape, South Africa
1890	203924	Santa Maria quarry, Ariño, Teruel, Aragón, Spain
1894	224357	Riedel Mine, Langenberg, Schwarzenberg mining district, Erzgebirge District, Saxony, Germany
1896	253033	Amazonite pegmatite, Laitila, Southwest Finland, Finland
1899	207983	Krokavatnet Southeast, Hellvik, Eigersund, Rogaland, Norway
1905	257908	Yamba-Noora Quarry, Loxton, Murray Riverlands, Murray Basin, South Australia, Australia
1936	257189	Heinrichsreith, Drosendorf-Zissersdorf, Waldviertel, Lower Austria, Austria
1942	60587	Old Whalen Mine, Alpha District, Sulphur Spring Range, Eureka Co., Nevada, USA
1944	249005	Deva, Hunedoara, Romania
1947	31920	Gejiu Sn-polymetallic ore field, Gejiu Co., Honghe, Yunnan, China
1951	44271	Gruber Quarry, Unterberg, Großarl, Großarl valley, Radstädter Tauern, Salzburg, Austria
1952	220471	Bolandsgruvan, Persberg, Filipstad, Värmland County, Sweden
1953	57204	Aapiesdoorndraai Farm, Lydenburg, Mpumalanga, South Africa
1954	291359	Rainbow Caterpillar mine, Kong Bore Area, Mt Riddock Station, Harts Range, Central Desert Region, Northern Territory, Australia
1964	72909	Gleesberg Quarry, Schneeberg, Erzgebirge District, Saxony, Germany
1966	240845	Bodinnick Wood, Coombe, St Stephen-in-Brannel, Cornwall, England, UK
1976	134363	Cross Spider Mine, Boulder County Tungsten District, Boulder Co., Colorado, USA
1983	72930	Eiserner Landgraf Mine, Schneeberg, Erzgebirge District, Saxony, Germany
1997	249077	Roadcut RV 705, Heggset, Selbu, Trøndelag, Norway
2007	257283	Sierra Cuadrada deposit, El Sombrero, Paso de Indios Department, Chubut Province, Argentina
2010	72966	Maggie-Riley Baker Mine, Coconino Co., Arizona, USA
2017	257295	Sierra de Tecka, Languiñeo Department, Chubut Province, Argentina
2025	32024	Yontan airfield, Yomitan, Okinawa Island, Okinawa, Japan
2031	257310	Canoe Lake area, Bedford Township, Frontenac Co., Ontario, Canada
2041	105774	Katharina Flacher vein, Weißer Hirsch Mine, Neustädtel, Schneeberg, Erzgebirge District, Saxony, Germany
2043	23536	Strawberry Mine, Timber Knob, Madera Co., California, USA
2044	23858	Norway, Oxford Co., Maine, USA
2059	257354	Purple Diopside Mound, Rose Road, Pitcairn, St. Lawrence Co., New York, USA
2068	15842	Young America Mine, Bossburg, Northport District, Stevens Co., Washington, USA
2070	240988	Polar Bear peninsula, Norseman, Dundas Shire, Western Australia, Australia
2077	3432	Leviathan Mine, Leviathan Peak, Monitor - Mogul District, Alpine Co., California, USA
2078	257385	Portovelo Canton, El Oro Province, Ecuador
2079	257388	Archibarca, Antofagasta de la Sierra Department, Catamarca Province, Argentina
2086	257396	Uebara, Ogimi-son, Yanbaru region, Okinawa Island, Okinawa, Japan
2090	257403	Rose Road Float Boulders, Rose Road, Pitcairn, St. Lawrence Co., New York, USA
2099	257419	Rosper Stream, Col San Martino, Treviso Province, Veneto, Italy
2101	245133	La Grave, Hautes-Alpes, Provence-Alpes-Côte d'Azur, France
2102	252236	La Rahije, Canillas de Aceituno, Málaga, Andalusia, Spain
2107	64916	Unnamed Agate-Rhodochrosite occurrence, Denio, Humboldt Co., Nevada, USA
2108	257432	Baila Hill Mine, Koppio, Eyre Peninsula, South Australia, Australia
2117	30820	Neuquén Province, Argentina
2120	73130	Bleagill Mine, Newbiggin, Co. Durham, England, UK
2124	56752	Bourke's Luck Mine, Bourke's Luck, Pilgrim's Rest, Ehlanzeni District, Mpumalanga, South Africa
2141	258306	Mata da Rainha Mine, Pedrógão de São Pedro, Penamacor, Castelo Branco, Portugal
2143	110498	Tip Top, Nederland District, Boulder Co., Colorado, USA
2145	81359	Monte Cristo Mine, Monte Cristo Canyon, Acton, Acton District, San Gabriel Mts, Los Angeles Co., California, USA
2147	257490	Iodake, Satsuma-Ioujima, Mishima village, Kagoshima, Japan
2149	257493	Blackburn roadcut, Val-des-Monts, Les Collines-de-l'Outaouais RCM, Outaouais, Québec, Canada
2150	257494	Forsayth, Etheridge Shire, Queensland, Australia
2153	196063	Tartareu, Les Avellanes i Santa Linya, Lleida, Catalonia, Spain
2157	257507	Madikeri area, Kodagu District, Karnataka, India
2159	257509	Unnamed Amethyst deposits, Erickson Canyon, Toano Range, Elko Co., Nevada, USA
2160	257510	Perdas Arbas de Sa Gruxi, Capo Pecora, Punta Su Guardianu Prospect, Arbus, South Sardinia Province, Sardinia, Italy
2165	257517	Dyson's Mine, Rum Jungle, Batchelor, Coomalie Shire, Northern Territory, Australia
2175	9471	Lisbon, Grafton Co., New Hampshire, USA
2177	60672	Barth Mine, Safford District, Eureka Co., Nevada, USA
2182	257544	Recheira Mine, Barco, Covilhã, Castelo Branco, Portugal
2189	56851	Van Rooy'svlei, Upington, ZF Mgcawu District, Northern Cape, South Africa
2190	257557	York River smoky quartz occurrence, York River area, Dungannon Township, Hastings Co., Ontario, Canada
2192	24087	Gastre Department, Chubut Province, Argentina
2197	257564	Rondanera Brook, Marsaglia, Corte Brugnatella, Trebbia Valley, Piacenza Province, Emilia-Romagna, Italy
2202	242215	Green carbonate boulder, Palca river alluvials, Independencia, Ayopaya Province, Cochabamba, Bolivia
2203	44586	Asten Alp, Naßfeld valley, Gastein valley, Hohe Tauern, Salzburg, Austria
2207	257583	North-western fumarole field, Iodake, Satsuma-Ioujima, Mishima village, Kagoshima, Japan
2214	257593	Lodge Campground occurrence, Cache Co., Utah, USA
2219	249099	Krátka Valley, Gemerská Poloma, Rožňava Co., Košice Region, Slovakia
2221	257605	Norcem Maingate, Slemmestad, Røyken, Buskerud, Norway
2225	257614	Vega de Arizaro, Los Andes Department, Salta Province, Argentina
2226	257615	Abra de Quirón, Los Andes Department, Salta Province, Argentina
2229	257618	Quebrada de Quirón, Los Andes Department, Salta Province, Argentina
2236	257632	Marialina Mine, Peraleda de San Román, Cáceres, Extremadura, Spain
2237	131740	Mt. Plebi, Olbia, Sassari Province, Sardinia, Italy
2244	253547	Harrison & Fortier Mine, Lyndhurst area, Lansdowne Township, Leeds and Grenville Co., Ontario, Canada
2247	253558	Char Band, Wadh, Khuzdar District, Balochistan, Pakistan
2252	257660	Wharewaka, Lake Taupo, Taupo District, Waikato Region, New Zealand
2254	257662	Trabenreith, Irnfritz-Messern, Waldviertel, Lower Austria, Austria
2256	257664	Dallein, Geras, Waldviertel, Lower Austria, Austria
2257	257665	Zemmendorf, Raabs an der Thaya, Waldviertel, Lower Austria, Austria
2258	257666	Schimmelsprung, Thunau am Kamp, Gars am Kamp, Waldviertel, Lower Austria, Austria
2259	257667	Edelteich, Drosendorf-Zissersdorf, Waldviertel, Lower Austria, Austria
2266	257677	Pegmatite outcrop, Raabs an der Thaya, Raabs an der Thaya, Waldviertel, Lower Austria, Austria
2270	257683	Cholita Mine, Gaiman Department, Chubut Province, Argentina
2271	257685	Cerro Alto Mine, Florentino Ameghino Department, Chubut Province, Argentina
2278	257693	El Gato Mine, Río Senguer Department, Chubut Province, Argentina
2279	257694	Cerro Negro, Sarmiento Department, Chubut Province, Argentina
2287	257707	Amparo mine, Montserrat, Valencia, Valencian Community, Spain
2292	20144	Salafossa Mine, San Pietro di Cadore, Belluno Province, Veneto, Italy
2293	257713	El Escorial, Gastre Department, Chubut Province, Argentina
2294	85682	Placer County Properties Company claims, Roach Hill, Iowa Hill District, Placer Co., California, USA
2296	257716	Los Tamariscos, Río Senguer Department, Chubut Province, Argentina
2303	257725	Whitewater Region Township, Renfrew Co., Ontario, Canada
2306	44320	Anderl cleft, Stuhlwald, Böckstein, Gastein valley, Hohe Tauern, Salzburg, Austria
2328	257771	Eldorado, Rural City of Wangaratta, Victoria, Australia
2329	12014	Anakie, Central Highlands Region, Queensland, Australia
2335	257785	Castelvecchio, Prignano sulla Secchia, Secchia Valley, Modena Province, Emilia-Romagna, Italy
2348	257802	Hunton Limestone Quarry, Murray Co., Oklahoma, USA
2351	257805	Kalumpang, Selangor, Malaysia
2361	24538	Oxfordshire, England, UK
2366	257826	Chona river, Vilyui Reservoir, Vilyui River Basin, Sakha Republic, Russia
2368	257828	Unnamed prospect, Wickenburg, Maricopa Co., Arizona, USA
2370	257830	Pink Lake, Meningie, Murray Riverlands, Murray Basin, South Australia, Australia
2386	122696	Ponte Valley, Brissago, Lago Maggiore, Ticino, Switzerland
2395	221010	Hohenstein-Ernstthal, Zwickau, Saxony, Germany
2402	257889	Gros Morne, Deshaies, Basse-Terre, Guadeloupe, France
2424	253821	Bonneville Salt Flats, Tooele Co., Utah, USA
2431	257926	Proston, South Burnett Region, Queensland, Australia
2432	257927	Hamilton Creek, Moolawatana Station, North Flinders Ranges, Flinders Ranges, South Australia, Australia
2433	257928	Fullarton River, Maronan Station, McKinlay Shire, Queensland, Australia
2439	258029	Alvand Mountains, Hamadan, Iran
2442	257503	Peyssier Lake septaria occurrence, Esparron, Hautes-Alpes, Provence-Alpes-Côte d'Azur, France
2446	36764	Alpha District, Sulphur Spring Range, Eureka Co., Nevada, USA
2453	69544	Wheal Emily, Gwithian, Gwinear-Gwithian, Cornwall, England, UK
2457	130989	Perlite pits, Picketpost Mountain area, Superior, Superior District, Pinal Co., Arizona, USA
2466	257979	Nanni Frau mine, Buggerru, Carbonia-Iglesias Province, Sardinia, Italy
2467	252185	Eira Velha Mine, Sines, Sines, Setúbal, Portugal
2470	257987	Unnamed Cu-Zn prospect [1], Marble Mts, San Bernardino Co., California, USA
2474	212942	Rossport area, Thunder Bay District, Ontario, Canada
2475	231045	Galmeikogel, Annaberg, Mostviertel, Lower Austria, Austria
2478	258004	Rusca Montană mining area, Rusca Montană Commune, Poiana Ruscă Mts, Caraş-Severin, Romania
2479	36821	Wheal Friendship, St Hilary, Cornwall, England, UK
2487	233448	Bandar-Abbas County, Hormozgan, Iran
2490	258028	South Shahreza, Shahreza City, Shahreza County, Isfahan, Iran
2492	221167	Mandalay Region, Myanmar
2499	258052	Tunnel Marsh, Bronte Park, Central Highlands municipality, Tasmania, Australia
11	16398	Minneapolis adit, J-M Reef, Stillwater Complex, Nye, Stillwater Co., Montana, USA
35	249908	Mount McCabe, Cloncurry, Cloncurry Shire, Queensland, Australia
54	4176	La Sal Quadrangle, San Juan Co., Utah, USA
61	259419	Ethiudna Pipers, The Ethiudna Mines, Mt Victor Plumbago Station, Olary Province, South Australia, Australia
65	262239	Quintos de Cima mine, Parelhas, Borborema mineral province, Rio Grande do Norte, Brazil
66	262240	Alto da Onça pegmatite, Picuí, Borborema mineral province, Paraíba, Brazil
67	258145	Gouvieux, Oise, Hauts-de-France, France
74	206909	Chagai District, Balochistan, Pakistan
89	290951	Dourados River valley, Abadia dos Dourados, Coromandel, Minas Gerais, Brazil
94	65682	Navalvillar Mine, Colmenar Viejo, Community of Madrid, Spain
101	4250	Plynlimon Mine, Ponterwyd, Cwmrheidol, Ceredigion, Wales, UK
103	258204	Kimitake mine, Kuchisakamoto, Aoi-ku, Shizuoka City, Shizuoka, Japan
113	195727	Santo Domingo mine, Caleta Vítor district, Arica Province, Arica and Parinacota, Chile
124	253983	Kanan Road Quarry, Agoura Hills, Santa Monica Mts, Los Angeles Co., California, USA
137	210	Kennon Head, Kitty Miller Bay, Phillip Island, Bass Coast Shire, Victoria, Australia
141	221402	La Mesa, San Diego Co., California, USA
142	8413	Allens Quarry, Mount Gambier, South East - Limestone Coast, South Australia, Australia
144	258271	Cemetary Road & 48th Street area, Noble, Cleveland Co., Oklahoma, USA
145	192737	Nellie Ulmer Marble Quarry, Rockland, Knox Co., Maine, USA
155	258287	Mt Killiecrankie, Killiecrankie, Flinders Island, Furneaux Group, Flinders municipality, Tasmania, Australia
166	258307	Forestry roadcut, Valors valley, Ebnit valley, Dornbirn, Vorarlberg, Austria
167	258308	Sacktobel, Rells valley, Vandans, Montafon, Vorarlberg, Austria
181	57624	Rells valley, Vandans, Montafon, Vorarlberg, Austria
184	4143	Lucky Strike No. 2 Mine, San Rafael District, Emery Co., Utah, USA
191	135460	Radium Creek, Mt Painter area, Arkaroola Region (Arkaroola Wilderness Sanctuary; Arkaroola Station) , North Flinders Ranges, Flinders Ranges, South Australia, Australia
195	33068	Hoatson Mine, Calumet and Arizona group of claims, Bisbee, Warren District, Mule Mts, Cochise Co., Arizona, USA
202	254265	Nishapur County, Razavi Khorasan, Iran
205	126346	Svidovo, Malužiná, Liptovský Mikuláš Co., Žilina Region, Slovakia
206	268292	Dobryn, Zhytomyr Oblast, Ukraine
214	258378	Sunthausen-Biesingen, Bad Duerrheim, Schwarzwald-Baar-Kreis, Freiburg, Baden-Württemberg, Germany
215	259427	Rapaloum, Valmanya, Massif du Canigou, Pyrénées-Orientales, Occitanie, France
222	205141	Ryan, Furnace Creek District, Inyo Co., California, USA
223	258390	Viente Cinco Vein, Magallanes district, Estación Cerro Negro, Cerro Palestina, Antofagasta Province, Antofagasta, Chile
227	213339	Galle District, Southern Province, Sri Lanka
233	243771	Bawmar, Kyatpyin North, Mogok Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar
234	258405	Malibu Beach, Malibu, Los Angeles Co., California, USA
235	258407	Mule Canyon, Calico, Calico District, Calico Mts, San Bernardino Co., California, USA
238	16748	Warren Co., New York, USA
239	258413	Port Phillip Mine, Clunes, Hepburn Shire, Victoria, Australia
